country;subsample;region;year;headcount;poverty_line
Bolivia;;Chuquisaca;2018;7,4901638;USD2.15
Bolivia;;La Paz;2018;3,8535905;USD2.15
Bolivia;;Cochabamba;2018;2,2937447;USD2.15
Bolivia;;Oruro;2018;2,9215051;USD2.15
Bolivia;;Potosí;2018;12,715845;USD2.15
Bolivia;;Tarija;2018;0,70205519;USD2.15
Bolivia;;Santa Cruz;2018;0,68020214;USD2.15
Bolivia;;Beni;2018;2,3864386;USD2.15
Bolivia;;Pando;2018;1,6457359;USD2.15
Bolivia;;National;2019;1,9205352;USD2.15
Bolivia;;Chuquisaca;2019;6,6974355;USD2.15
Bolivia;;La Paz;2019;1,8482471;USD2.15
Bolivia;;Cochabamba;2019;2,2656696;USD2.15
Bolivia;;Oruro;2019;2,2394575;USD2.15
Bolivia;;Potosí;2019;3,9176479;USD2.15
Bolivia;;Tarija;2019;0,85973898;USD2.15
Bolivia;;Santa Cruz;2019;0,46406042;USD2.15
Bolivia;;Beni;2019;2,3117501;USD2.15
Bolivia;;Pando;2019;0,33781983;USD2.15
Bolivia;;National;2020;3,1215072;USD2.15
Bolivia;;Chuquisaca;2020;4,6360621;USD2.15
Bolivia;;La Paz;2020;1,6850687;USD2.15
Bolivia;;Cochabamba;2020;2,6873281;USD2.15
Bolivia;;Oruro;2020;1,6043526;USD2.15
Bolivia;;Potosí;2020;19,32101;USD2.15
Bolivia;;Tarija;2020;4,1566023;USD2.15
Bolivia;;Santa Cruz;2020;0,4541075;USD2.15
Bolivia;;Beni;2020;0,95297332;USD2.15
Bolivia;;Pando;2020;1,1610593;USD2.15
Bolivia;;National;2021;2,0;USD2.15
Bolivia;;Chuquisaca;2021;10,5;USD2.15
Bolivia;;La Paz;2021;0,3;USD2.15
Bolivia;;Cochabamba;2021;1,5;USD2.15
Bolivia;;Oruro;2021;1,4;USD2.15
Bolivia;;Potosí;2021;10,5;USD2.15
Bolivia;;Tarija;2021;1,2;USD2.15
Bolivia;;Santa Cruz;2021;0,0;USD2.15
Bolivia;;Beni;2021;1,5;USD2.15
Bolivia;;Pando;2021;4,4;USD2.15
Brazil;PNAD;National;1989;20,403697;USD2.15
Brazil;PNAD;Norte;1989;17,246885;USD2.15
Brazil;PNAD;Nordeste;1989;40,983187;USD2.15
Brazil;PNAD;Sudeste;1989;11,685185;USD2.15
Brazil;PNAD;Sur;1989;12,358336;USD2.15
Brazil;PNAD;Centro-Oeste;1989;15,944615;USD2.15
Brazil;PNAD;National;1990;23,992811;USD2.15
Brazil;PNAD;Norte;1990;19,114687;USD2.15
Brazil;PNAD;Nordeste;1990;46,411671;USD2.15
Brazil;PNAD;Sudeste;1990;13,00711;USD2.15
Brazil;PNAD;Sur;1990;16,411408;USD2.15
Brazil;PNAD;Centro-Oeste;1990;18,62371;USD2.15
Brazil;New PNAD;National;1993;22,100883;USD2.15
Brazil;New PNAD;Norte;1993;24,892306;USD2.15
Brazil;New PNAD;Nordeste;1993;43,856993;USD2.15
Brazil;New PNAD;Sudeste;1993;12,525921;USD2.15
Brazil;New PNAD;Sur;1993;11,114316;USD2.15
Brazil;New PNAD;Centro-Oeste;1993;15,503994;USD2.15
Brazil;New PNAD;National;1995;14,736035;USD2.15
Brazil;New PNAD;Norte;1995;16,327427;USD2.15
Brazil;New PNAD;Nordeste;1995;29,60572;USD2.15
Brazil;New PNAD;Sudeste;1995;7,5198621;USD2.15
Brazil;New PNAD;Sur;1995;8,7019714;USD2.15
Brazil;New PNAD;Centro-Oeste;1995;10,555899;USD2.15
Brazil;New PNAD;National;1996;16,00468;USD2.15
Brazil;New PNAD;Norte;1996;18,59465;USD2.15
Brazil;New PNAD;Nordeste;1996;32,788334;USD2.15
Brazil;New PNAD;Sudeste;1996;7,6293381;USD2.15
Brazil;New PNAD;Sur;1996;9,061457;USD2.15
Brazil;New PNAD;Centro-Oeste;1996;11,556287;USD2.15
Brazil;New PNAD;National;1997;15,976236;USD2.15
Brazil;New PNAD;Norte;1997;20,125366;USD2.15
Brazil;New PNAD;Nordeste;1997;33,127942;USD2.15
Brazil;New PNAD;Sudeste;1997;7,6195065;USD2.15
Brazil;New PNAD;Sur;1997;8,7111117;USD2.15
Brazil;New PNAD;Centro-Oeste;1997;10,429696;USD2.15
Brazil;New PNAD;National;1998;14,337864;USD2.15
Brazil;New PNAD;Norte;1998;19,223221;USD2.15
Brazil;New PNAD;Nordeste;1998;28,819576;USD2.15
Brazil;New PNAD;Sudeste;1998;7,3582979;USD2.15
Brazil;New PNAD;Sur;1998;8,5874312;USD2.15
Brazil;New PNAD;Centro-Oeste;1998;9,0389458;USD2.15
Brazil;New PNAD;National;1999;14,968738;USD2.15
Brazil;New PNAD;Norte;1999;18,544104;USD2.15
Brazil;New PNAD;Nordeste;1999;29,842849;USD2.15
Brazil;New PNAD;Sudeste;1999;7,5580728;USD2.15
Brazil;New PNAD;Sur;1999;9,3020739;USD2.15
Brazil;New PNAD;Centro-Oeste;1999;10,464054;USD2.15
Brazil;New PNAD;National;2001;13,042175;USD2.15
Brazil;New PNAD;Norte;2001;15,364093;USD2.15
Brazil;New PNAD;Nordeste;2001;27,272747;USD2.15
Brazil;New PNAD;Sudeste;2001;6,4099595;USD2.15
Brazil;New PNAD;Sur;2001;6,4383875;USD2.15
Brazil;New PNAD;Centro-Oeste;2001;8,356715;USD2.15
Brazil;New PNAD;National;2002;11,73864;USD2.15
Brazil;New PNAD;Norte;2002;14,932271;USD2.15
Brazil;New PNAD;Nordeste;2002;25,308274;USD2.15
Brazil;New PNAD;Sudeste;2002;5,3563977;USD2.15
Brazil;New PNAD;Sur;2002;5,0351992;USD2.15
Brazil;New PNAD;Centro-Oeste;2002;7,4068433;USD2.15
Brazil;New PNAD;National;2003;12,605869;USD2.15
Brazil;New PNAD;Norte;2003;15,167248;USD2.15
Brazil;New PNAD;Nordeste;2003;27,079703;USD2.15
Brazil;New PNAD;Sudeste;2003;5,9837445;USD2.15
Brazil;New PNAD;Sur;2003;5,2572564;USD2.15
Brazil;New PNAD;Centro-Oeste;2003;7,7661204;USD2.15
Brazil;New PNAD;National;2004;10,818896;USD2.15
Brazil;New PNAD;Norte;2004;11,390817;USD2.15
Brazil;New PNAD;Nordeste;2004;24,017819;USD2.15
Brazil;New PNAD;Sudeste;2004;4,9987274;USD2.15
Brazil;New PNAD;Sur;2004;4,5601793;USD2.15
Brazil;New PNAD;Centro-Oeste;2004;5,6207312;USD2.15
Brazil;With Rural North;National;2004;11,055812;USD2.15
Brazil;With Rural North;Norte;2004;14,451715;USD2.15
Brazil;With Rural North;Nordeste;2004;23,982617;USD2.15
Brazil;With Rural North;Sudeste;2004;4,9776685;USD2.15
Brazil;With Rural North;Sur;2004;4,559877;USD2.15
Brazil;With Rural North;Centro-Oeste;2004;5,5935758;USD2.15
Brazil;With Rural North;National;2005;9,9629011;USD2.15
Brazil;With Rural North;Norte;2005;12,647472;USD2.15
Brazil;With Rural North;Nordeste;2005;21,670496;USD2.15
Brazil;With Rural North;Sudeste;2005;4,4218503;USD2.15
Brazil;With Rural North;Sur;2005;4,0161721;USD2.15
Brazil;With Rural North;Centro-Oeste;2005;5,7350346;USD2.15
Brazil;With Rural North;National;2006;8,2642356;USD2.15
Brazil;With Rural North;Norte;2006;10,806336;USD2.15
Brazil;With Rural North;Nordeste;2006;18,601778;USD2.15
Brazil;With Rural North;Sudeste;2006;3,2926812;USD2.15
Brazil;With Rural North;Sur;2006;3,2098546;USD2.15
Brazil;With Rural North;Centro-Oeste;2006;4,2503093;USD2.15
Brazil;With Rural North;National;2007;7,870342;USD2.15
Brazil;With Rural North;Norte;2007;11,43791;USD2.15
Brazil;With Rural North;Nordeste;2007;17,260889;USD2.15
Brazil;With Rural North;Sudeste;2007;3,2880024;USD2.15
Brazil;With Rural North;Sur;2007;2,9059209;USD2.15
Brazil;With Rural North;Centro-Oeste;2007;3,7999483;USD2.15
Brazil;With Rural North;National;2008;6,5104016;USD2.15
Brazil;With Rural North;Norte;2008;8,4013526;USD2.15
Brazil;With Rural North;Nordeste;2008;14,453573;USD2.15
Brazil;With Rural North;Sudeste;2008;2,8224241;USD2.15
Brazil;With Rural North;Sur;2008;2,2297556;USD2.15
Brazil;With Rural North;Centro-Oeste;2008;3,3747621;USD2.15
Brazil;With Rural North;National;2009;6,1207441;USD2.15
Brazil;With Rural North;Norte;2009;8,5252193;USD2.15
Brazil;With Rural North;Nordeste;2009;13,601032;USD2.15
Brazil;With Rural North;Sudeste;2009;2,4764646;USD2.15
Brazil;With Rural North;Sur;2009;2,1718901;USD2.15
Brazil;With Rural North;Centro-Oeste;2009;3,1979935;USD2.15
Brazil;With Rural North;National;2011;5,3239429;USD2.15
Brazil;With Rural North;Norte;2011;8,7765348;USD2.15
Brazil;With Rural North;Nordeste;2011;11,950136;USD2.15
Brazil;With Rural North;Sudeste;2011;2,0021663;USD2.15
Brazil;With Rural North;Sur;2011;1,7881483;USD2.15
Brazil;With Rural North;Centro-Oeste;2011;2,0966495;USD2.15
Brazil;With Rural North;National;2012;4,2942769;USD2.15
Brazil;With Rural North;Norte;2012;6,36475;USD2.15
Brazil;With Rural North;Nordeste;2012;9,2300168;USD2.15
Brazil;With Rural North;Sudeste;2012;1,984196;USD2.15
Brazil;With Rural North;Sur;2012;1,5301809;USD2.15
Brazil;With Rural North;Centro-Oeste;2012;1,6873446;USD2.15
Brazil;With Rural North;National;2013;4,3624341;USD2.15
Brazil;With Rural North;Norte;2013;6,9568958;USD2.15
Brazil;With Rural North;Nordeste;2013;8,9189554;USD2.15
Brazil;With Rural North;Sudeste;2013;2,1437121;USD2.15
Brazil;With Rural North;Sur;2013;1,5880748;USD2.15
Brazil;With Rural North;Centro-Oeste;2013;2,0958521;USD2.15
Brazil;With Rural North;National;2014;3,1479842;USD2.15
Brazil;With Rural North;Norte;2014;4,7639615;USD2.15
Brazil;With Rural North;Nordeste;2014;6,9823896;USD2.15
Brazil;With Rural North;Sudeste;2014;1,3901509;USD2.15
Brazil;With Rural North;Sur;2014;0,97056426;USD2.15
Brazil;With Rural North;Centro-Oeste;2014;1,0570659;USD2.15
Brazil;With Rural North;National;2015;3,8798206;USD2.15
Brazil;With Rural North;Norte;2015;5,5270872;USD2.15
Brazil;With Rural North;Nordeste;2015;8,9351407;USD2.15
Brazil;With Rural North;Sudeste;2015;1,4975494;USD2.15
Brazil;With Rural North;Sur;2015;1,3427135;USD2.15
Brazil;With Rural North;Centro-Oeste;2015;1,4138472;USD2.15
Brazil;New PNADC;National;2012;4,4946349;USD2.15
Brazil;New PNADC;Norte;2012;7,6884025;USD2.15
Brazil;New PNADC;Nordeste;2012;9,8040295;USD2.15
Brazil;New PNADC;Sudeste;2012;2,0102299;USD2.15
Brazil;New PNADC;Sur;2012;1,3294493;USD2.15
Brazil;New PNADC;Centro-Oeste;2012;1,6929183;USD2.15
Brazil;New PNADC;National;2013;3,7285517;USD2.15
Brazil;New PNADC;Norte;2013;6,2391463;USD2.15
Brazil;New PNADC;Nordeste;2013;8,1686477;USD2.15
Brazil;New PNADC;Sudeste;2013;1,7403623;USD2.15
Brazil;New PNADC;Sur;2013;0,94644183;USD2.15
Brazil;New PNADC;Centro-Oeste;2013;1,3700464;USD2.15
Brazil;New PNADC;National;2014;3,3259486;USD2.15
Brazil;New PNADC;Norte;2014;5,471311;USD2.15
Brazil;New PNADC;Nordeste;2014;6,9464562;USD2.15
Brazil;New PNADC;Sudeste;2014;1,6824874;USD2.15
Brazil;New PNADC;Sur;2014;1,0423445;USD2.15
Brazil;New PNADC;Centro-Oeste;2014;1,4523819;USD2.15
Brazil;New PNADC;National;2015;3,8774728;USD2.15
Brazil;New PNADC;Norte;2015;7,1747882;USD2.15
Brazil;New PNADC;Nordeste;2015;8,1036657;USD2.15
Brazil;New PNADC;Sudeste;2015;1,7997355;USD2.15
Brazil;New PNADC;Sur;2015;1,1976958;USD2.15
Brazil;New PNADC;Centro-Oeste;2015;1,6939896;USD2.15
Brazil;New PNADC;National;2016;4,7061924;USD2.15
Brazil;New PNADC;Norte;2016;7,4768806;USD2.15
Brazil;New PNADC;Nordeste;2016;10,3741;USD2.15
Brazil;New PNADC;Sudeste;2016;2,1466743;USD2.15
Brazil;New PNADC;Sur;2016;1,2975228;USD2.15
Brazil;New PNADC;Centro-Oeste;2016;1,8513921;USD2.15
Brazil;New PNADC;National;2017;5,2690493;USD2.15
Brazil;New PNADC;Norte;2017;8,3218763;USD2.15
Brazil;New PNADC;Nordeste;2017;11,829134;USD2.15
Brazil;New PNADC;Sudeste;2017;2,2905261;USD2.15
Brazil;New PNADC;Sur;2017;1,5009497;USD2.15
Brazil;New PNADC;Centro-Oeste;2017;1,9353918;USD2.15
Brazil;New PNADC;National;2018;5,3017625;USD2.15
Brazil;New PNADC;Norte;2018;9,2439344;USD2.15
Brazil;New PNADC;Nordeste;2018;11,87612;USD2.15
Brazil;New PNADC;Sudeste;2018;2,1733122;USD2.15
Brazil;New PNADC;Sur;2018;1,444895;USD2.15
Brazil;New PNADC;Centro-Oeste;2018;1,9638793;USD2.15
Brazil;New PNADC;National;2019;5,3885809;USD2.15
Brazil;New PNADC;Norte;2019;9,7975155;USD2.15
Brazil;New PNADC;Nordeste;2019;11,888973;USD2.15
Brazil;New PNADC;Sudeste;2019;2,2176853;USD2.15
Brazil;New PNADC;Sur;2019;1,5378846;USD2.15
Brazil;New PNADC;Centro-Oeste;2019;2,0363173;USD2.15
Brazil;New PNADC;National;2020;1,9495585;USD2.15
Brazil;New PNADC;Norte;2020;3,3886217;USD2.15
Brazil;New PNADC;Nordeste;2020;3,9380048;USD2.15
Brazil;New PNADC;Sudeste;2020;0,97505316;USD2.15
Brazil;New PNADC;Sur;2020;0,76722829;USD2.15
Brazil;New PNADC;Centro-Oeste;2020;0,86577699;USD2.15
Brazil;New PNADC;National;2021;5,8245603;USD2.15
Brazil;New PNADC;Norte;2021;8,7600173;USD2.15
Brazil;New PNADC;Nordeste;2021;11,447925;USD2.15
Brazil;New PNADC;Sudeste;2021;3,5339929;USD2.15
Brazil;New PNADC;Sur;2021;1,921252;USD2.15
Brazil;New PNADC;Centro-Oeste;2021;2,5585284;USD2.15
Brazil;New PNADC;National;2022;3,5053016;USD2.15
Brazil;New PNADC;Norte;2022;5,7955741;USD2.15
Brazil;New PNADC;Nordeste;2022;7,6021674;USD2.15
Brazil;New PNADC;Sudeste;2022;1,5706378;USD2.15
Brazil;New PNADC;Sur;2022;1,1901271;USD2.15
Brazil;New PNADC;Centro-Oeste;2022;1,4559468;USD2.15
Chile;;National;1987;15,380129;USD2.15
Chile;;Region 1;1987;12,077805;USD2.15
Chile;;Region 2;1987;11,063514;USD2.15
Chile;;Region 3;1987;9,4601203;USD2.15
Chile;;Region 4;1987;15,78043;USD2.15
Chile;;Region 5;1987;12,891329;USD2.15
Chile;;Region 6;1987;15,303461;USD2.15
Chile;;Region 7;1987;15,420176;USD2.15
Chile;;Region 8;1987;22,612738;USD2.15
Chile;;Region 9;1987;27,724896;USD2.15
Chile;;Region 10;1987;21,276884;USD2.15
Chile;;Region 11;1987;4,3379556;USD2.15
Chile;;Region 12;1987;5,0787802;USD2.15
Chile;;Region 13;1987;11,812031;USD2.15
Chile;;National;1990;10,668008;USD2.15
Chile;;Region 1;1990;4,7033794;USD2.15
Chile;;Region 2;1990;7,756872;USD2.15
Chile;;Region 3;1990;7,2550409;USD2.15
Chile;;Region 4;1990;13,849765;USD2.15
Chile;;Region 5;1990;12,969589;USD2.15
Chile;;Region 6;1990;13,377708;USD2.15
Chile;;Region 7;1990;13,120755;USD2.15
Chile;;Region 8;1990;15,113834;USD2.15
Chile;;Region 9;1990;18,209403;USD2.15
Chile;;Region 10;1990;11,29873;USD2.15
Chile;;Region 11;1990;5,650711;USD2.15
Chile;;Region 12;1990;7,1660174;USD2.15
Chile;;Region 13;1990;7,2177028;USD2.15
Chile;;National;1992;6,8347654;USD2.15
Chile;;Region 1;1992;5,0812118;USD2.15
Chile;;Region 2;1992;5,818439;USD2.15
Chile;;Region 3;1992;4,604941;USD2.15
Chile;;Region 4;1992;7,9634781;USD2.15
Chile;;Region 5;1992;6,4640257;USD2.15
Chile;;Region 6;1992;5,8930524;USD2.15
Chile;;Region 7;1992;10,366078;USD2.15
Chile;;Region 8;1992;12,815257;USD2.15
Chile;;Region 9;1992;10,107509;USD2.15
Chile;;Region 10;1992;7,1421882;USD2.15
Chile;;Region 11;1992;4,7802015;USD2.15
Chile;;Region 12;1992;2,7557563;USD2.15
Chile;;Region 13;1992;4,3698146;USD2.15
Chile;;National;1994;6,7974642;USD2.15
Chile;;Region 1;1994;4,7705705;USD2.15
Chile;;Region 2;1994;4,5978379;USD2.15
Chile;;Region 3;1994;7,2872139;USD2.15
Chile;;Region 4;1994;7,4535587;USD2.15
Chile;;Region 5;1994;5,6205851;USD2.15
Chile;;Region 6;1994;8,1445036;USD2.15
Chile;;Region 7;1994;12,39082;USD2.15
Chile;;Region 8;1994;12,001291;USD2.15
Chile;;Region 9;1994;9,1675365;USD2.15
Chile;;Region 10;1994;8,4208006;USD2.15
Chile;;Region 11;1994;7,5494797;USD2.15
Chile;;Region 12;1994;2,3790465;USD2.15
Chile;;Region 13;1994;4,050702;USD2.15
Chile;;National;1996;4,6644677;USD2.15
Chile;;Region 1;1996;3,8580134;USD2.15
Chile;;Region 2;1996;3,2341841;USD2.15
Chile;;Region 3;1996;5,7244919;USD2.15
Chile;;Region 4;1996;6,6171694;USD2.15
Chile;;Region 5;1996;3,442575;USD2.15
Chile;;Region 6;1996;4,888868;USD2.15
Chile;;Region 7;1996;7,7026574;USD2.15
Chile;;Region 8;1996;9,0474553;USD2.15
Chile;;Region 9;1996;10,188172;USD2.15
Chile;;Region 10;1996;7,3862289;USD2.15
Chile;;Region 11;1996;3,5809581;USD2.15
Chile;;Region 12;1996;1,9023349;USD2.15
Chile;;Region 13;1996;1,9241139;USD2.15
Chile;;National;1998;4,5866967;USD2.15
Chile;;Region 1;1998;3,4022795;USD2.15
Chile;;Region 2;1998;2,4869294;USD2.15
Chile;;Region 3;1998;4,9477577;USD2.15
Chile;;Region 4;1998;5,6298158;USD2.15
Chile;;Region 5;1998;3,3697071;USD2.15
Chile;;Region 6;1998;4,0095573;USD2.15
Chile;;Region 7;1998;5,778439;USD2.15
Chile;;Region 8;1998;8,2358552;USD2.15
Chile;;Region 9;1998;9,3201083;USD2.15
Chile;;Region 10;1998;7,401471;USD2.15
Chile;;Region 11;1998;1,6923244;USD2.15
Chile;;Region 12;1998;1,0520565;USD2.15
Chile;;Region 13;1998;2,8074362;USD2.15
Chile;;National;2000;6,2003671;USD2.15
Chile;;Region 1;2000;5,9747465;USD2.15
Chile;;Region 2;2000;3,5445674;USD2.15
Chile;;Region 3;2000;7,707471;USD2.15
Chile;;Region 4;2000;7,6480263;USD2.15
Chile;;Region 5;2000;5,2775466;USD2.15
Chile;;Region 6;2000;5,4576388;USD2.15
Chile;;Region 7;2000;7,1483082;USD2.15
Chile;;Region 8;2000;8,560812;USD2.15
Chile;;Region 9;2000;13,367019;USD2.15
Chile;;Region 10;2000;7,3147116;USD2.15
Chile;;Region 11;2000;4,2163143;USD2.15
Chile;;Region 12;2000;1,9863791;USD2.15
Chile;;Region 13;2000;4,5956561;USD2.15
Chile;;National;2003;5,9035294;USD2.15
Chile;;Region 1;2003;4,3221252;USD2.15
Chile;;Region 2;2003;4,8281649;USD2.15
Chile;;Region 3;2003;7,2400632;USD2.15
Chile;;Region 4;2003;6,5072937;USD2.15
Chile;;Region 5;2003;6,2525723;USD2.15
Chile;;Region 6;2003;5,0609643;USD2.15
Chile;;Region 7;2003;7,4326881;USD2.15
Chile;;Region 8;2003;9,5383633;USD2.15
Chile;;Region 9;2003;11,42339;USD2.15
Chile;;Region 10;2003;6,844683;USD2.15
Chile;;Region 11;2003;5,4667064;USD2.15
Chile;;Region 12;2003;0,88664071;USD2.15
Chile;;Region 13;2003;3,8539334;USD2.15
Chile;;starting in 2006, the results are not directly comparable with previous years;2006;2,0453675;USD2.15
Chile;;starting in 2006, the results are not directly comparable with previous years;2009;1,6663069;USD2.15
Chile;;starting in 2006, the results are not directly comparable with previous years;2011;0,90387512;USD2.15
Chile;;starting in 2006, the results are not directly comparable with previous years;2013;0,51711923;USD2.15
Chile;;starting in 2006, the results are not directly comparable with previous years;2015;0,4292806;USD2.15
Chile;;starting in 2006, the results are not directly comparable with previous years;2017;0,35970792;USD2.15
Chile;;starting in 2006, the results are not directly comparable with previous years;2020;1,3415734;USD2.15
Chile;;starting in 2006, the results are not directly comparable with previous years;2022;0,39506757;USD2.15
Colombia;ECH-National;National;2002;14,178108;USD2.15
Colombia;ECH-National;Atlántica;2002;19,633588;USD2.15
Colombia;ECH-National;Oriental;2002;15,646633;USD2.15
Colombia;ECH-National;Central;2002;13,472026;USD2.15
Colombia;ECH-National;Pacífica;2002;16,168012;USD2.15
Colombia;ECH-National; Bogotá;2002;4,2486474;USD2.15
Colombia;ECH-National;National;2003;13,005038;USD2.15
Colombia;ECH-National;Atlántica;2003;9,7640448;USD2.15
Colombia;ECH-National;Oriental;2003;15,160593;USD2.15
Colombia;ECH-National;Central;2003;14,838495;USD2.15
Colombia;ECH-National;Pacífica;2003;19,282053;USD2.15
Colombia;ECH-National; Bogotá;2003;5,1051655;USD2.15
Colombia;ECH-National;National;2004;12,00756;USD2.15
Colombia;ECH-National;Atlántica;2004;13,160582;USD2.15
Colombia;ECH-National;Oriental;2004;11,232096;USD2.15
Colombia;ECH-National;Central;2004;12,194913;USD2.15
Colombia;ECH-National;Pacífica;2004;16,90725;USD2.15
Colombia;ECH-National; Bogotá;2004;5,6724327;USD2.15
Colombia;ECH-National;National;2005;10,736817;USD2.15
Colombia;ECH-National;Atlántica;2005;12,496246;USD2.15
Colombia;ECH-National;Oriental;2005;11,203487;USD2.15
Colombia;ECH-National;Central;2005;11,488741;USD2.15
Colombia;ECH-National;Pacífica;2005;13,950482;USD2.15
Colombia;ECH-National; Bogotá;2005;3,2158085;USD2.15
Colombia;GEIH-National;National;2008;11,025089;USD2.15
Colombia;GEIH-National;Atlántica;2008;17,456359;USD2.15
Colombia;GEIH-National;Oriental;2008;9,4308224;USD2.15
Colombia;GEIH-National;Central;2008;10,848532;USD2.15
Colombia;GEIH-National;Pacífica;2008;13,484423;USD2.15
Colombia;GEIH-National; Bogotá;2008;2,0923654;USD2.15
Colombia;GEIH-National;National;2009;9,6189193;USD2.15
Colombia;GEIH-National;Atlántica;2009;13,652526;USD2.15
Colombia;GEIH-National;Oriental;2009;8,0032794;USD2.15
Colombia;GEIH-National;Central;2009;9,5613901;USD2.15
Colombia;GEIH-National;Pacífica;2009;13,19104;USD2.15
Colombia;GEIH-National; Bogotá;2009;2,2461798;USD2.15
Colombia;GEIH-National;National;2010;8,2960229;USD2.15
Colombia;GEIH-National;Atlántica;2010;12,387643;USD2.15
Colombia;GEIH-National;Oriental;2010;6,5904034;USD2.15
Colombia;GEIH-National;Central;2010;7,6652239;USD2.15
Colombia;GEIH-National;Pacífica;2010;12,075744;USD2.15
Colombia;GEIH-National; Bogotá;2010;1,6875362;USD2.15
Colombia;GEIH-National;National;2011;6,8281505;USD2.15
Colombia;GEIH-National;Atlántica;2011;9,6052716;USD2.15
Colombia;GEIH-National;Oriental;2011;5,5734342;USD2.15
Colombia;GEIH-National;Central;2011;6,5147167;USD2.15
Colombia;GEIH-National;Pacífica;2011;10,479907;USD2.15
Colombia;GEIH-National; Bogotá;2011;1,1490647;USD2.15
Colombia;GEIH-National;National;2012;6,7151167;USD2.15
Colombia;GEIH-National;Atlántica;2012;8,9500037;USD2.15
Colombia;GEIH-National;Oriental;2012;5,2022155;USD2.15
Colombia;GEIH-National;Central;2012;6,5338613;USD2.15
Colombia;GEIH-National;Pacífica;2012;10,914066;USD2.15
Colombia;GEIH-National; Bogotá;2012;1,2690063;USD2.15
Colombia;GEIH-National;National;2013;6,1117009;USD2.15
Colombia;GEIH-National;Atlántica;2013;7,6561506;USD2.15
Colombia;GEIH-National;Oriental;2013;5,4841971;USD2.15
