country;region;year;indicator;value
Colombia;GEIH-National;2019;gini;0,51168745
Colombia;GEIH-National;2019;gini_pci_rural;0,44468026
Colombia;GEIH-National;2019;gini_pci_urban;0,50025249
Colombia;GEIH-National;2019;headcount_national_USD2.15;5,2847375
Colombia;GEIH-National;2019;headcount_national_USD3.65;13,715467
Colombia;GEIH-National;2019;headcount_national_USD6.85;34,803916
Colombia;GEIH-National;2019;headcount_rural_USD2.15;11,797132
Colombia;GEIH-National;2019;headcount_rural_USD3.65;28,150996
Colombia;GEIH-National;2019;headcount_rural_USD6.85;58,517249
Colombia;GEIH-National;2019;headcount_urban_USD2.15;3,3918297
Colombia;GEIH-National;2019;headcount_urban_USD3.65;9,5196019
Colombia;GEIH-National;2019;headcount_urban_USD6.85;27,911343
Colombia;GEIH-National;2019;nbi1_headcount_urban;41,112666
Colombia;GEIH-National;2019;theil;0,51926321
Colombia;GEIH-National;2019;wolfson;0,46318132
Colombia;GEIH-National;2020;a1;0,40527804
Colombia;GEIH-National;2020;a2;0,67886561
Colombia;GEIH-National;2020;cv;2,0006872
Colombia;GEIH-National;2020;e0;0,51992417
Colombia;GEIH-National;2020;gini;0,52872286
Colombia;GEIH-National;2020;gini_pci_rural;0,4470928
Colombia;GEIH-National;2020;gini_pci_urban;0,52846877
Colombia;GEIH-National;2020;headcount_national_USD2.15;9,3598609
Colombia;GEIH-National;2020;headcount_national_USD3.65;19,311295
Colombia;GEIH-National;2020;headcount_national_USD6.85;42,230977
Colombia;GEIH-National;2020;headcount_rural_USD2.15;11,468995
Colombia;GEIH-National;2020;headcount_rural_USD3.65;27,168976
Colombia;GEIH-National;2020;headcount_rural_USD6.85;58,503844
Colombia;GEIH-National;2020;headcount_urban_USD2.15;8,7463411
Colombia;GEIH-National;2020;headcount_urban_USD3.65;17,025598
Colombia;GEIH-National;2020;headcount_urban_USD6.85;37,49741
Colombia;GEIH-National;2020;nbi1_headcount_urban;32,513541
Colombia;GEIH-National;2020;theil;0,57023458
Colombia;GEIH-National;2020;wolfson;0,48529452
Colombia;GEIH-National;2021;a1;0,3761843
Colombia;GEIH-National;2021;a2;0,61993479
Colombia;GEIH-National;2021;cv;1,4387345
Colombia;GEIH-National;2021;e0;0,47228388
Colombia;GEIH-National;2021;gini;0,51163384
Colombia;GEIH-National;2021;gini_pci_rural;0,45157466
Colombia;GEIH-National;2021;gini_pci_urban;0,50531396
Colombia;GEIH-National;2021;headcount_national_USD2.15;6,6135182
Colombia;GEIH-National;2021;headcount_national_USD3.65;15,982585
Colombia;GEIH-National;2021;headcount_national_USD6.85;39,197384
Colombia;GEIH-National;2021;headcount_rural_USD2.15;10,798032
Colombia;GEIH-National;2021;headcount_rural_USD3.65;26,688554
Colombia;GEIH-National;2021;headcount_rural_USD6.85;57,000946
Colombia;GEIH-National;2021;headcount_urban_USD2.15;5,4133566
Colombia;GEIH-National;2021;headcount_urban_USD3.65;12,912003
Colombia;GEIH-National;2021;headcount_urban_USD6.85;34,09114
Colombia;GEIH-National;2021;nbi1_headcount_urban;39,522187
Colombia;GEIH-National;2021;theil;0,51378506
Colombia;GEIH-National;2021;wolfson;0,47409166
Colombia;GEIH-National - New Methodology;2021;headcount_national_USD2.15;7,3346661
Colombia;GEIH-National - New Methodology;2021;headcount_national_USD3.65;16,441173
Colombia;GEIH-National - New Methodology;2021;headcount_national_USD6.85;38,778287
Colombia;GEIH-National - New Methodology;2021;headcount_rural_USD2.15;13,469058
Colombia;GEIH-National - New Methodology;2021;headcount_rural_USD3.65;29,928009
Colombia;GEIH-National - New Methodology;2021;headcount_rural_USD6.85;60,281181
Colombia;GEIH-National - New Methodology;2021;headcount_urban_USD2.15;5,4767328
Colombia;GEIH-National - New Methodology;2021;headcount_urban_USD3.65;12,356393
Colombia;GEIH-National - New Methodology;2021;headcount_urban_USD6.85;32,26567
Colombia;GEIH-National - New Methodology;2021;nbi1_headcount_urban;38,991559
Colombia;GEIH-National - New Methodology;2022;headcount_national_USD2.15;6,0365478
Colombia;GEIH-National - New Methodology;2022;headcount_national_USD3.65;14,045053
Colombia;GEIH-National - New Methodology;2022;headcount_national_USD6.85;34,785384
Colombia;GEIH-National - New Methodology;2022;headcount_rural_USD2.15;12,490143
Colombia;GEIH-National - New Methodology;2022;headcount_rural_USD3.65;27,718055
Colombia;GEIH-National - New Methodology;2022;headcount_rural_USD6.85;57,462756
Colombia;GEIH-National - New Methodology;2022;headcount_urban_USD2.15;4,0909795
Colombia;GEIH-National - New Methodology;2022;headcount_urban_USD3.65;9,9230472
Colombia;GEIH-National - New Methodology;2022;headcount_urban_USD6.85;27,948827
Colombia;GEIH-National - New Methodology;2022;nbi1_headcount_urban;35,267946
Colombia;New Methodology;2021;a1;0,42699471
Colombia;New Methodology;2021;a2;0,68042741
Colombia;New Methodology;2021;cv;1,6182137
Colombia;New Methodology;2021;e0;0,55684775
Colombia;New Methodology;2021;gini;0,54950691
Colombia;New Methodology;2021;gini_pci_rural;0,46138007
Colombia;New Methodology;2021;gini_pci_urban;0,54162753
Colombia;New Methodology;2021;theil;0,6043665
Colombia;New Methodology;2021;wolfson;0,5224577
Colombia;New Methodology;2022;a1;0,42115391
Colombia;New Methodology;2022;a2;0,67146688
Colombia;New Methodology;2022;cv;1,6202151
Colombia;New Methodology;2022;e0;0,54670695
Colombia;New Methodology;2022;gini;0,54611976
Colombia;New Methodology;2022;gini_pci_rural;0,47409816
Colombia;New Methodology;2022;gini_pci_urban;0,53504574
Colombia;New Methodology;2022;theil;0,59744196
Colombia;New Methodology;2022;wolfson;0,51854812
Colombia;New Methodology;2023;a1;0,40805505
Colombia;New Methodology;2023;a2;0,66270881
Colombia;New Methodology;2023;cv;1,5459003
Colombia;New Methodology;2023;e0;0,52433058
Colombia;New Methodology;2023;gini;0,53671601
Colombia;New Methodology;2023;gini_pci_rural;0,47103881
Colombia;New Methodology;2023;gini_pci_urban;0,52496126
Colombia;New Methodology;2023;theil;0,57044191
Colombia;New Methodology;2023;wolfson;0,50880464
Costa Rica;Dominican Rep.;2000;headcount_national_USD2.15;6,71443
Costa Rica;Dominican Rep.;2000;headcount_national_USD3.65;16,080323
Costa Rica;Dominican Rep.;2000;headcount_national_USD6.85;41,098469
Costa Rica;Dominican Rep.;2000;headcount_rural_USD2.15;11,151471
Costa Rica;Dominican Rep.;2000;headcount_rural_USD3.65;25,453678
Costa Rica;Dominican Rep.;2000;headcount_rural_USD6.85;55,550845
Costa Rica;Dominican Rep.;2000;headcount_urban_USD2.15;3,9839651
Costa Rica;Dominican Rep.;2000;headcount_urban_USD3.65;10,312151
Costa Rica;Dominican Rep.;2000;headcount_urban_USD6.85;32,204769
Costa Rica;Dominican Rep.;2000;nbi1_headcount_urban;64,516681
Costa Rica;Dominican Rep.;2001;headcount_national_USD2.15;5,1379632
Costa Rica;Dominican Rep.;2001;headcount_national_USD3.65;16,146627
Costa Rica;Dominican Rep.;2001;headcount_national_USD6.85;40,530102
Costa Rica;Dominican Rep.;2001;headcount_rural_USD2.15;7,6943255
Costa Rica;Dominican Rep.;2001;headcount_rural_USD3.65;24,305189
Costa Rica;Dominican Rep.;2001;headcount_rural_USD6.85;54,127113
Costa Rica;Dominican Rep.;2001;headcount_urban_USD2.15;3,6192087
Costa Rica;Dominican Rep.;2001;headcount_urban_USD3.65;11,299562
Costa Rica;Dominican Rep.;2001;headcount_urban_USD6.85;32,452013
Costa Rica;Dominican Rep.;2001;nbi1_headcount_urban;67,291082
Costa Rica;Dominican Rep.;2002;headcount_national_USD2.15;7,6143243
Costa Rica;Dominican Rep.;2002;headcount_national_USD3.65;17,701528
Costa Rica;Dominican Rep.;2002;headcount_national_USD6.85;40,03822
Costa Rica;Dominican Rep.;2002;headcount_rural_USD2.15;12,912459
Costa Rica;Dominican Rep.;2002;headcount_rural_USD3.65;26,840531
Costa Rica;Dominican Rep.;2002;headcount_rural_USD6.85;53,807668
Costa Rica;Dominican Rep.;2002;headcount_urban_USD2.15;4,5968229
Costa Rica;Dominican Rep.;2002;headcount_urban_USD3.65;12,496496
Costa Rica;Dominican Rep.;2002;headcount_urban_USD6.85;32,195964
Costa Rica;Dominican Rep.;2002;nbi1_headcount_urban;61,517876
Costa Rica;Dominican Rep.;2003;headcount_national_USD2.15;8,6978016
Costa Rica;Dominican Rep.;2003;headcount_national_USD3.65;21,841022
Costa Rica;Dominican Rep.;2003;headcount_national_USD6.85;49,015122
Costa Rica;Dominican Rep.;2003;headcount_rural_USD2.15;11,510671
Costa Rica;Dominican Rep.;2003;headcount_rural_USD3.65;29,380373
Costa Rica;Dominican Rep.;2003;headcount_rural_USD6.85;60,139453
Costa Rica;Dominican Rep.;2003;headcount_urban_USD2.15;7,1726811
Costa Rica;Dominican Rep.;2003;headcount_urban_USD3.65;17,753233
Costa Rica;Dominican Rep.;2003;headcount_urban_USD6.85;42,983578
Costa Rica;Dominican Rep.;2003;nbi1_headcount_urban;63,870731
Costa Rica;Dominican Rep.;2004;headcount_national_USD2.15;11,607311
Costa Rica;Dominican Rep.;2004;headcount_national_USD3.65;27,888331
Costa Rica;Dominican Rep.;2004;headcount_national_USD6.85;57,032093
Costa Rica;Dominican Rep.;2004;headcount_rural_USD2.15;16,463379
Costa Rica;Dominican Rep.;2004;headcount_rural_USD3.65;36,263817
Costa Rica;Dominican Rep.;2004;headcount_rural_USD6.85;67,843738
Costa Rica;Dominican Rep.;2004;headcount_urban_USD2.15;9,1227911
Costa Rica;Dominican Rep.;2004;headcount_urban_USD3.65;23,603165
Costa Rica;Dominican Rep.;2004;headcount_urban_USD6.85;51,500509
Costa Rica;Dominican Rep.;2004;nbi1_headcount_urban;62,933566
Costa Rica;ECNFT;2016;a1;0,25503519
Costa Rica;ECNFT;2016;a2;0,43358769
Costa Rica;ECNFT;2016;cv;1,0099287
Costa Rica;ECNFT;2016;e0;0,29463707
Costa Rica;ECNFT;2016;gini;0,41638861
Costa Rica;ECNFT;2016;gini_pci_rural;0,37380357
Costa Rica;ECNFT;2016;gini_pci_urban;0,42385211
Costa Rica;ECNFT;2016;theil;0,3190064
Costa Rica;ECNFT;2016;wolfson;0,37250899
Costa Rica;ECNFT;2017;a1;0,26093622
Costa Rica;ECNFT;2017;a2;0,43317989
Costa Rica;ECNFT;2017;cv;1,3026653
Costa Rica;ECNFT;2017;e0;0,30207156
Costa Rica;ECNFT;2017;gini;0,42133588
Costa Rica;ECNFT;2017;gini_pci_rural;0,37660808
Costa Rica;ECNFT;2017;gini_pci_urban;0,42966146
Costa Rica;ECNFT;2017;nbi1_headcount_urban;47,659881
Costa Rica;ECNFT;2017;theil;0,36344573
Costa Rica;ECNFT;2017;wolfson;0,34871569
Costa Rica;ECNFT;2018;a1;0,27802216
Costa Rica;ECNFT;2018;a2;0,43699689
Costa Rica;ECNFT;2018;cv;1,8109599
Costa Rica;ECNFT;2018;e0;0,32617673
Costa Rica;ECNFT;2018;gini;0,43672353
Costa Rica;ECNFT;2018;gini_pci_rural;0,36503269
Costa Rica;ECNFT;2018;gini_pci_urban;0,44924868
Costa Rica;ECNFT;2018;nbi1_headcount_urban;45,785723
Costa Rica;ECNFT;2018;theil;0,43488289
Costa Rica;ECNFT;2018;wolfson;0,35944763
Costa Rica;ECNFT;2019;a1;0,25628189
Costa Rica;ECNFT;2019;a2;0,42125903
Costa Rica;ECNFT;2019;cv;1,0996405
Costa Rica;ECNFT;2019;e0;0,29634318
Costa Rica;ECNFT;2019;gini;0,41878657
Costa Rica;ECNFT;2019;gini_pci_rural;0,37074627
Costa Rica;ECNFT;2019;gini_pci_urban;0,42642071
Costa Rica;ECNFT;2019;nbi1_headcount_urban;43,658464
Costa Rica;ECNFT;2019;theil;0,33903462
Costa Rica;ECNFT;2019;wolfson;0,35612843
Costa Rica;ECNFT;2020;a1;0,23181057
Costa Rica;ECNFT;2020;a2;0,39630475
Costa Rica;ECNFT;2020;cv;0,93351958
Costa Rica;ECNFT;2020;e0;0,26328397
Costa Rica;ECNFT;2020;gini;0,39539351
Costa Rica;ECNFT;2020;gini_pci_rural;0,3553589
Costa Rica;ECNFT;2020;gini_pci_urban;0,40308354
Costa Rica;ECNFT;2020;nbi1_headcount_urban;46,048941
Costa Rica;ECNFT;2020;theil;0,2850859
Costa Rica;ECNFT;2020;wolfson;0,34838264
Costa Rica;ECNFT;2021;a1;0,22155556
Costa Rica;ECNFT;2021;a2;0,38039148
Costa Rica;ECNFT;2021;cv;1,0009477
Costa Rica;ECNFT;2021;e0;0,25075909
Costa Rica;ECNFT;2021;gini;0,38516043
Costa Rica;ECNFT;2021;gini_pci_rural;0,34437191
Costa Rica;ECNFT;2021;gini_pci_urban;0,39245025
Costa Rica;ECNFT;2021;nbi1_headcount_urban;42,894227
Costa Rica;ECNFT;2021;theil;0,28105963
Costa Rica;ECNFT;2021;wolfson;0,32734991
Costa Rica;ECNFT;2022;a1;0,20588615
Costa Rica;ECNFT;2022;a2;0,36239824
Costa Rica;ECNFT;2022;cv;0,82988551
Costa Rica;ECNFT;2022;e0;0,23052665
Costa Rica;ECNFT;2022;gini;0,36973148
Costa Rica;ECNFT;2022;gini_pci_rural;0,36080724
Costa Rica;ECNFT;2022;gini_pci_urban;0,37143236
Costa Rica;ECNFT;2022;nbi1_headcount_urban;37,8
Costa Rica;ECNFT;2022;theil;0,24275226
Costa Rica;ECNFT;2022;wolfson;0,31930575
Costa Rica;ECNFT;2023;a1;0,223841
Costa Rica;ECNFT;2023;a2;0,39929
Costa Rica;ECNFT;2023;cv;0,928202
Costa Rica;ECNFT;2023;e0;0,25323
Costa Rica;ECNFT;2023;gini;0,383534
Costa Rica;ECNFT;2023;gini_pci_rural;0,358832
Costa Rica;ECNFT;2023;gini_pci_urban;0,388005
Costa Rica;ECNFT;2023;theil;0,270144
Costa Rica;ECNFT;2023;wolfson;0,333596
Costa Rica;ECNFT;2024;a1;0,228874
Costa Rica;ECNFT;2024;a2;0,40194
Costa Rica;ECNFT;2024;cv;0,927287
Costa Rica;ECNFT;2024;e0;0,260255
Costa Rica;ECNFT;2024;gini;0,389503
Costa Rica;ECNFT;2024;gini_pci_rural;0,376578
Costa Rica;ECNFT;2024;gini_pci_urban;0,39165
Costa Rica;ECNFT;2024;theil;0,275515
Costa Rica;ECNFT;2024;wolfson;0,344367
Costa Rica;EHPM;1989;nbi1_headcount_urban;41,581923
Costa Rica;EHPM;1990;nbi1_headcount_urban;40,943841
Costa Rica;EHPM;1991;nbi1_headcount_urban;42,922695
Costa Rica;EHPM;1992;nbi1_headcount_urban;44,274535
Costa Rica;EHPM;1993;nbi1_headcount_urban;36,977868
Costa Rica;EHPM;1994;nbi1_headcount_urban;40,21917
Costa Rica;EHPM;1995;nbi1_headcount_urban;30,783169
Costa Rica;EHPM;1996;nbi1_headcount_urban;34,276093
Costa Rica;EHPM;1997;nbi1_headcount_urban;35,385904
Costa Rica;EHPM;1998;nbi1_headcount_urban;28,06805
Costa Rica;EHPM;1999;nbi1_headcount_urban;31,595333
Costa Rica;EHPM;2000;nbi1_headcount_urban;35,000778
Costa Rica;EHPM;2001;nbi1_headcount_urban;30,700045
Costa Rica;EHPM;2002;nbi1_headcount_urban;30,888948
Costa Rica;EHPM;2003;nbi1_headcount_urban;28,470347
Costa Rica;EHPM;2004;nbi1_headcount_urban;29,519299
Costa Rica;EHPM;2005;nbi1_headcount_urban;26,229137
Costa Rica;EHPM;2006;nbi1_headcount_urban;27,572156
Costa Rica;EHPM;2007;nbi1_headcount_urban;24,108229
Costa Rica;EHPM;2008;nbi1_headcount_urban;24,957239
Costa Rica;EHPM;2009;nbi1_headcount_urban;24,404401
Costa Rica;ENAHO;2010;a1;0,33297757
Costa Rica;ENAHO;2010;a2;0,55500479
Costa Rica;ENAHO;2010;cv;1,2470991
Costa Rica;ENAHO;2010;e0;0,40515147
Costa Rica;ENAHO;2010;gini;0,47952508
Costa Rica;ENAHO;2010;gini_pci_rural;0,48091287
Costa Rica;ENAHO;2010;gini_pci_urban;0,46652189
Costa Rica;ENAHO;2010;nbi1_headcount_urban;22,983384
Costa Rica;ENAHO;2010;theil;0,43363181
Costa Rica;ENAHO;2010;wolfson;0,45222658
Costa Rica;ENAHO;2011;a1;0,34419138
Costa Rica;ENAHO;2011;a2;0,5745514
Costa Rica;ENAHO;2011;cv;1,3896558
Costa Rica;ENAHO;2011;e0;0,42225204
Costa Rica;ENAHO;2011;gini;0,48669606
Costa Rica;ENAHO;2011;gini_pci_rural;0,46850777
Costa Rica;ENAHO;2011;gini_pci_urban;0,4780164
Costa Rica;ENAHO;2011;nbi1_headcount_urban;21,211304
Costa Rica;ENAHO;2011;theil;0,45140455
Costa Rica;ENAHO;2011;wolfson;0,46482891
Costa Rica;ENAHO;2012;a1;0,34120488
Costa Rica;ENAHO;2012;a2;0,57058837
Costa Rica;ENAHO;2012;cv;1,2804482
Costa Rica;ENAHO;2012;e0;0,41741103
Costa Rica;ENAHO;2012;gini;0,48363434
Costa Rica;ENAHO;2012;gini_pci_rural;0,47122051
Costa Rica;ENAHO;2012;gini_pci_urban;0,47231259
Costa Rica;ENAHO;2012;nbi1_headcount_urban;21,591439
Costa Rica;ENAHO;2012;theil;0,44030309
Costa Rica;ENAHO;2012;wolfson;0,46272269
Costa Rica;ENAHO;2013;a1;0,35119488
Costa Rica;ENAHO;2013;a2;0,58854497
Costa Rica;ENAHO;2013;cv;1,2273109
Costa Rica;ENAHO;2013;e0;0,43300157
Costa Rica;ENAHO;2013;gini;0,49129981
Costa Rica;ENAHO;2013;gini_pci_rural;0,46936829
Costa Rica;ENAHO;2013;gini_pci_urban;0,48001487
Costa Rica;ENAHO;2013;nbi1_headcount_urban;21,043411
Costa Rica;ENAHO;2013;theil;0,44633323
Costa Rica;ENAHO;2013;wolfson;0,49259888
Costa Rica;ENAHO;2014;a1;0,34246843
Costa Rica;ENAHO;2014;a2;0,58166822
Costa Rica;ENAHO;2014;cv;1,1756545
Costa Rica;ENAHO;2014;e0;0,41960173
Costa Rica;ENAHO;2014;gini;0,48571001
Costa Rica;ENAHO;2014;gini_pci_rural;0,47703997
Costa Rica;ENAHO;2014;gini_pci_urban;0,47359244
Costa Rica;ENAHO;2014;nbi1_headcount_urban;21,209827
Costa Rica;ENAHO;2014;theil;0,43151609
Costa Rica;ENAHO;2014;wolfson;0,47201002
Costa Rica;ENAHO;2015;a1;0,33923268
Costa Rica;ENAHO;2015;a2;0,57289501
Costa Rica;ENAHO;2015;cv;1,1628921
Costa Rica;ENAHO;2015;e0;0,4143856
Costa Rica;ENAHO;2015;gini;0,48305486
Costa Rica;ENAHO;2015;gini_pci_rural;0,48307631
Costa Rica;ENAHO;2015;gini_pci_urban;0,47158579
Costa Rica;ENAHO;2015;nbi1_headcount_urban;22,49517
Costa Rica;ENAHO;2015;theil;0,42618399
Costa Rica;ENAHO;2015;wolfson;0,46460535
Costa Rica;ENAHO;2016;a1;0,34221246
Costa Rica;ENAHO;2016;a2;0,56462448
Costa Rica;ENAHO;2016;cv;1,2176413
Costa Rica;ENAHO;2016;e0;0,41904759
Costa Rica;ENAHO;2016;gini;0,48637775
Costa Rica;ENAHO;2016;gini_pci_rural;0,46735145
Costa Rica;ENAHO;2016;gini_pci_urban;0,47763407
Costa Rica;ENAHO;2016;nbi1_headcount_urban;22,309648
Costa Rica;ENAHO;2016;theil;0,43726252
Costa Rica;ENAHO;2016;wolfson;0,46579205
Costa Rica;ENAHO;2017;a1;0,33598478
Costa Rica;ENAHO;2017;a2;0,55870893
Costa Rica;ENAHO;2017;cv;1,2291622
Costa Rica;ENAHO;2017;e0;0,40977546
Costa Rica;ENAHO;2017;gini;0,48304683
Costa Rica;ENAHO;2017;gini_pci_rural;0,45946323
Costa Rica;ENAHO;2017;gini_pci_urban;0,47770153
Costa Rica;ENAHO;2017;nbi1_headcount_urban;22,149847
Costa Rica;ENAHO;2017;theil;0,43346303
Costa Rica;ENAHO;2017;wolfson;0,46378217
Costa Rica;ENAHO;2018;a1;0,33470997
Costa Rica;ENAHO;2018;a2;0,56284974
Costa Rica;ENAHO;2018;cv;1,2341078
Costa Rica;ENAHO;2018;e0;0,40747091
Costa Rica;ENAHO;2018;gini;0,47885962
Costa Rica;ENAHO;2018;gini_pci_rural;0,46107525
Costa Rica;ENAHO;2018;gini_pci_urban;0,47100489
Costa Rica;ENAHO;2018;nbi1_headcount_urban;21,700178
Costa Rica;ENAHO;2018;theil;0,42457429
Costa Rica;ENAHO;2018;wolfson;0,45821319
Costa Rica;ENAHO;2019;a1;0,3341719
Costa Rica;ENAHO;2019;a2;0,54917066
Costa Rica;ENAHO;2019;cv;1,2373246
Costa Rica;ENAHO;2019;e0;0,40639088
Costa Rica;ENAHO;2019;gini;0,48145238
Costa Rica;ENAHO;2019;gini_pci_rural;0,45170028
Costa Rica;ENAHO;2019;gini_pci_urban;0,47838578
Costa Rica;ENAHO;2019;nbi1_headcount_urban;21,595461
Costa Rica;ENAHO;2019;theil;0,42967068
Costa Rica;ENAHO;2019;wolfson;0,46684376
Costa Rica;ENAHO;2020;a1;0,35106308
Costa Rica;ENAHO;2020;a2;0,59479623
Costa Rica;ENAHO;2020;cv;1,1629001
Costa Rica;ENAHO;2020;e0;0,431943
Costa Rica;ENAHO;2020;gini;0,49141996
Costa Rica;ENAHO;2020;gini_pci_rural;0,46723479
Costa Rica;ENAHO;2020;gini_pci_urban;0,48947377
Costa Rica;ENAHO;2020;nbi1_headcount_urban;22,345188
Costa Rica;ENAHO;2020;theil;0,43645056
Costa Rica;ENAHO;2020;wolfson;0,48799002
Costa Rica;ENAHO;2021;a1;0,34069279
Costa Rica;ENAHO;2021;a2;0,55642202
Costa Rica;ENAHO;2021;cv;1,3539664
Costa Rica;ENAHO;2021;e0;0,41652346
Costa Rica;ENAHO;2021;gini;0,48640289
Costa Rica;ENAHO;2021;gini_pci_rural;0,44588431
Costa Rica;ENAHO;2021;gini_pci_urban;0,4849058
Costa Rica;ENAHO;2021;nbi1_headcount_urban;20,609264
Costa Rica;ENAHO;2021;theil;0,44807263
Costa Rica;ENAHO;2021;wolfson;0,46921584
Costa Rica;ENAHO;2022;a1;0,32130401
